# BJD, RAW_FLUX, RAW_FLUX_ERR, CORR_FLUX, CORR_FLUX_ERR, PHASE

2455143.877578 51883.972656 7.800463 1.000145 0.000152 17.648758
2455143.898011 51898.910156 7.800925 1.000417 0.000152 17.650801
2455143.918443 51920.085938 7.801840 1.000810 0.000152 17.652844
2455143.938876 51942.082031 7.802836 1.001218 0.000152 17.654888
2455143.959308 51975.683594 7.804019 1.001851 0.000152 17.656931
2455143.979741 51965.386719 7.803722 1.001637 0.000152 17.658974
2455144.000173 52002.398438 7.805085 1.002334 0.000152 17.661017
2455144.020606 51994.281250 7.804926 1.002163 0.000152 17.663061
2455144.041038 52002.402344 7.806162 1.002304 0.000152 17.665104
2455144.061471 52025.593750 7.806598 1.002735 0.000152 17.667147
2455144.081903 52026.355469 7.807205 1.002734 0.000152 17.669190
2455144.102336 52012.859375 7.805737 1.002459 0.000152 17.671234
2455144.122768 52021.621094 7.805805 1.002612 0.000152 17.673277
2455144.143201 52012.117188 7.805433 1.002414 0.000152 17.675320
2455144.163634 51985.101562 7.804706 1.001878 0.000152 17.677363
2455144.184066 51986.019531 7.804647 1.001880 0.000152 17.679407
2455144.204499 51977.074219 7.804553 1.001692 0.000152 17.681450
2455144.224931 51963.875000 7.803827 1.001423 0.000152 17.683493
2455144.245364 51953.332031 7.803344 1.001204 0.000152 17.685536
2455144.265796 51955.148438 7.803344 1.001224 0.000152 17.687580
2455144.286229 51960.308594 7.803474 1.001308 0.000152 17.689623
2455144.306661 51961.750000 7.803721 1.001321 0.000152 17.691666
2455144.327094 51948.496094 7.803072 1.001050 0.000152 17.693709
2455144.367959 51930.214844 7.802318 1.000667 0.000152 17.697796
2455144.388391 51938.195312 7.802658 1.000806 0.000152 17.699839
2455144.408824 51931.632812 7.802448 1.000664 0.000152 17.701882
2455144.429256 51921.066406 7.801937 1.000445 0.000152 17.703926
2455144.449689 51906.042969 7.801514 1.000141 0.000152 17.705969
2455144.470121 51893.980469 7.800785 0.999893 0.000152 17.708012
2455144.490554 51891.777344 7.800967 0.999836 0.000152 17.710055
2455144.510986 51896.804688 7.800996 0.999917 0.000152 17.712099
2455144.531419 51870.898438 7.799828 0.999403 0.000152 17.714142
2455144.551851 51884.945312 7.800592 0.999659 0.000152 17.716185
2455144.572284 51901.921875 7.801215 0.999971 0.000152 17.718228
2455144.592716 51891.320312 7.800848 0.999752 0.000152 17.720272
2455144.613149 51894.667969 7.800992 0.999801 0.000152 17.722315
2455144.633581 51937.574219 7.802631 1.000613 0.000152 17.724358
2455144.654014 51952.269531 7.803368 1.000881 0.000152 17.726401
2455144.674446 51960.289062 7.803632 1.001020 0.000152 17.728445
2455144.694879 51982.792969 7.804420 1.001439 0.000152 17.730488
2455144.715311 51980.710938 7.804538 1.001384 0.000152 17.732531
2455144.735744 52023.183594 7.806136 1.002187 0.000152 17.734574
2455144.756176 52043.542969 7.807480 1.002564 0.000152 17.736618
2455144.776609 52027.710938 7.806412 1.002244 0.000152 17.738661
2455144.797041 52038.617188 7.806809 1.002439 0.000152 17.740704
2455144.817474 52032.066406 7.806623 1.002298 0.000152 17.742747
2455144.837907 52045.644531 7.807267 1.002545 0.000152 17.744791
2455144.858339 52041.984375 7.806973 1.002460 0.000152 17.746834
2455144.878772 52035.816406 7.806717 1.002326 0.000152 17.748877
2455144.899204 51997.972656 7.805313 1.001582 0.000152 17.750920
2455144.919637 52011.914062 7.805945 1.001836 0.000152 17.752964
2455144.940069 51980.519531 7.804513 1.001216 0.000152 17.755007
2455144.960502 51994.406250 7.805171 1.001469 0.000152 17.757050
2455144.980934 52001.289062 7.805502 1.001587 0.000152 17.759093
2455145.001367 51986.187500 7.804677 1.001281 0.000152 17.761137
2455145.021799 51969.285156 7.804100 1.000941 0.000152 17.763180
2455145.042232 51978.542969 7.804705 1.001104 0.000152 17.765223
2455145.062664 51964.800781 7.804006 1.000825 0.000152 17.767266
2455145.083097 51974.140625 7.804432 1.000990 0.000152 17.769310
2455145.103529 51960.828125 7.803833 1.000719 0.000152 17.771353
2455145.123962 51979.335938 7.804693 1.001061 0.000152 17.773396
2455145.144394 51943.574219 7.803225 1.000357 0.000152 17.775439
2455145.164827 51937.253906 7.802825 1.000221 0.000152 17.777483
2455145.185259 51939.511719 7.803161 1.000250 0.000152 17.779526
2455145.205692 51923.847656 7.802275 0.999934 0.000152 17.781569
2455145.226124 51905.234375 7.801489 0.999560 0.000152 17.783612
2455145.246557 51898.843750 7.801292 0.999423 0.000152 17.785656
2455145.266989 51905.152344 7.801604 0.999530 0.000152 17.787699
2455145.287422 51898.957031 7.801444 0.999396 0.000152 17.789742
2455145.307855 51909.511719 7.801908 0.999585 0.000152 17.791785
2455145.328287 51907.976562 7.801717 0.999541 0.000152 17.793829
2455145.348719 51941.785156 7.803084 1.000177 0.000152 17.795872
2455145.369152 51955.792969 7.803675 1.000432 0.000152 17.797915
2455145.389585 51957.375000 7.803869 1.000448 0.000152 17.799958
2455145.410017 52012.046875 7.805938 1.001487 0.000152 17.802002
2455145.430450 52023.089844 7.806317 1.001685 0.000152 17.804045
2455145.450882 52020.882812 7.806330 1.001628 0.000152 17.806088
2455145.471315 52059.390625 7.807831 1.002355 0.000152 17.808132
2455145.491747 52056.839844 7.807697 1.002291 0.000152 17.810175
2455145.512180 52057.636719 7.807912 1.002292 0.000152 17.812218
2455145.532612 52078.398438 7.808688 1.002677 0.000152 17.814261
2455145.553045 52072.179688 7.808342 1.002543 0.000152 17.816304
2455145.573477 52066.386719 7.808610 1.002417 0.000152 17.818348
2455145.593910 52065.828125 7.808300 1.002392 0.000152 17.820391
2455145.614342 52058.117188 7.807929 1.002229 0.000152 17.822434
2455145.634775 52047.398438 7.807442 1.002009 0.000152 17.824478
2455145.655207 52007.625000 7.806093 1.001229 0.000152 17.826521
2455145.675640 52014.867188 7.806264 1.001354 0.000152 17.828564
2455145.696072 52018.343750 7.806366 1.001406 0.000152 17.830607
2455145.716505 52030.054688 7.806859 1.001618 0.000152 17.832650
2455145.736937 52023.152344 7.806465 1.001471 0.000152 17.834694
2455145.757370 52034.074219 7.807083 1.001667 0.000152 17.836737
2455145.777802 52008.292969 7.806009 1.001156 0.000152 17.838780
2455145.798235 52003.765625 7.805653 1.001055 0.000152 17.840823
2455145.818667 52012.156250 7.806067 1.001202 0.000152 17.842867
2455145.839100 51993.437500 7.805304 1.000828 0.000152 17.844910
2455145.859532 51993.937500 7.805324 1.000823 0.000152 17.846953
2455145.879965 51987.929688 7.805086 1.000693 0.000152 17.848996
2455145.900397 51966.648438 7.804353 1.000270 0.000152 17.851040
2455145.920830 51972.214844 7.804681 1.000363 0.000152 17.853083
2455145.941262 51972.152344 7.805730 1.000347 0.000152 17.855126
2455145.961695 51939.664062 7.803312 0.999708 0.000152 17.857169
2455145.982127 51937.671875 7.802992 0.999655 0.000152 17.859213
2455146.002560 51938.902344 7.803421 0.999665 0.000152 17.861256
2455146.022993 51939.562500 7.803291 0.999664 0.000152 17.863299
2455146.043425 51946.187500 7.803623 0.999777 0.000152 17.865342
2455146.063858 51956.976562 7.803793 0.999971 0.000152 17.867386
2455146.084290 51961.542969 7.804292 1.000045 0.000152 17.869429
2455146.104723 51996.523438 7.805618 1.000704 0.000152 17.871472
2455146.125155 52010.484375 7.806057 1.000959 0.000152 17.873515
2455146.145588 52028.609375 7.806936 1.001294 0.000152 17.875559
2455146.166020 52051.765625 7.807921 1.001726 0.000152 17.877602
2455146.186453 52056.617188 7.807932 1.001805 0.000152 17.879645
2455146.206885 52068.289062 7.809007 1.002016 0.000152 17.881689
2455146.227318 52091.597656 7.809587 1.002450 0.000152 17.883732
2455146.247750 52085.589844 7.809246 1.002321 0.000152 17.885775
2455146.268183 52100.757812 7.810622 1.002599 0.000152 17.887818
2455146.288615 52090.281250 7.809769 1.002383 0.000152 17.889861
2455146.309048 52107.734375 7.810604 1.002705 0.000152 17.891905
2455146.329480 52089.363281 7.810283 1.002338 0.000152 17.893948
2455146.349913 52076.402344 7.808944 1.002075 0.000152 17.895991
2455146.370345 52058.320312 7.808700 1.001713 0.000152 17.898035
2455146.390778 52045.410156 7.808043 1.001451 0.000152 17.900078
2455146.411210 52033.511719 7.807155 1.001208 0.000152 17.902121
2455146.431643 52030.582031 7.807209 1.001138 0.000152 17.904164
2455146.452075 51821.136719 7.807277 0.997094 0.000152 17.906207
2455146.472508 52035.281250 7.807492 1.001201 0.000152 17.908251
2455146.492941 52034.546875 7.807464 1.001173 0.000152 17.910294
2455146.513373 52000.703125 7.805999 1.000508 0.000152 17.912337
2455146.533806 52092.242188 7.810387 1.002256 0.000152 17.914381
2455146.554238 51984.417969 7.806018 1.000168 0.000152 17.916424
2455146.574671 51997.164062 7.806757 1.000399 0.000152 17.918467
2455146.595103 51994.984375 7.805639 1.000344 0.000152 17.920510
2455146.615536 51981.769531 7.805285 1.000076 0.000152 17.922554
2455146.635968 51951.578125 7.804072 0.999482 0.000152 17.924597
2455146.656401 51950.167969 7.804167 0.999441 0.000152 17.926640
2455146.676833 51980.832031 7.805454 1.000017 0.000152 17.928683
2455146.697266 51935.097656 7.803456 0.999124 0.000152 17.930727
2455146.717698 51926.707031 7.802323 0.998949 0.000152 17.932770
2455146.738131 51906.824219 7.802377 0.998553 0.000152 17.934813
2455146.758563 51929.511719 7.803211 0.998976 0.000152 17.936856
2455146.778996 51934.945312 7.803611 0.999067 0.000152 17.938900
2455146.799428 51933.242188 7.803131 0.999021 0.000152 17.940943
2455146.819861 51937.375000 7.802790 0.999087 0.000152 17.942986
2455146.840293 51059.429688 7.767346 0.982186 0.000151 17.945029
2455147.065051 50026.285156 7.721180 0.962171 0.000150 17.967505
2455147.085484 51789.375000 7.797189 0.996068 0.000151 17.969548
2455147.105916 52046.621094 7.809023 1.001002 0.000152 17.971592
2455147.126349 52035.355469 7.808600 1.000772 0.000152 17.973635
2455147.146781 52028.996094 7.808433 1.000637 0.000152 17.975678
2455147.167214 52022.218750 7.808242 1.000493 0.000152 17.977721
2455147.187646 52026.042969 7.807423 1.000554 0.000152 17.979765
2455147.208079 52014.742188 7.807005 1.000323 0.000152 17.981808
2455147.228511 51998.640625 7.806541 1.000000 0.000152 17.983851
2455147.248944 52010.167969 7.807027 1.000209 0.000152 17.985894
2455147.269376 51996.933594 7.807415 0.999941 0.000152 17.987938
2455147.289809 52004.320312 7.807615 1.000070 0.000152 17.989981
2455147.310241 51991.785156 7.805454 0.999816 0.000152 17.992024
2455147.351106 52023.675781 7.807965 1.000403 0.000152 17.996111
2455147.371539 51986.917969 7.806907 0.999684 0.000152 17.998154
2455147.391971 51957.371094 7.805053 0.999102 0.000152 18.000197
2455147.412404 51941.632812 7.803875 0.998787 0.000152 18.002240
2455147.432837 51935.121094 7.803173 0.998649 0.000152 18.004284
2455147.453269 51946.226562 7.804425 0.998849 0.000152 18.006327
2455147.473701 51946.933594 7.803709 0.998850 0.000152 18.008370
2455147.494134 51935.777344 7.803234 0.998622 0.000152 18.010413
2455147.514567 51940.269531 7.803984 0.998696 0.000152 18.012457
2455147.534999 51944.710938 7.803723 0.998768 0.000152 18.014500
2455147.555432 51986.410156 7.806183 0.999557 0.000152 18.016543
2455147.575864 51998.125000 7.807055 0.999770 0.000152 18.018586
2455147.596297 51991.535156 7.806107 0.999630 0.000152 18.020630
2455147.616729 52028.882812 7.808384 1.000335 0.000152 18.022673
2455147.637162 52053.699219 7.809770 1.000800 0.000152 18.024716
2455147.657594 52069.777344 7.810451 1.001096 0.000152 18.026759
2455147.678027 52066.398438 7.810619 1.001018 0.000152 18.028803
2455147.698459 52101.492188 7.811786 1.001680 0.000152 18.030846
2455147.718892 52088.738281 7.811432 1.001422 0.000152 18.032889
2455147.739324 52100.964844 7.812016 1.001645 0.000152 18.034932
2455147.759757 52111.367188 7.812454 1.001832 0.000152 18.036976
2455147.780189 52094.285156 7.811642 1.001491 0.000152 18.039019
2455147.800622 52075.394531 7.810957 1.001115 0.000152 18.041062
2455147.821055 52077.609375 7.810927 1.001145 0.000152 18.043106
2455147.841487 52062.937500 7.810389 1.000850 0.000152 18.045149
2455147.861919 52059.812500 7.810258 1.000777 0.000152 18.047192
2455147.882352 52047.394531 7.809716 1.000526 0.000152 18.049235
2455147.902785 52035.664062 7.809302 1.000288 0.000152 18.051278
2455147.923217 52040.148438 7.809577 1.000361 0.000152 18.053322
2455147.943650 52045.667969 7.809619 1.000455 0.000152 18.055365
2455147.964082 52026.316406 7.808616 1.000070 0.000152 18.057408
2455147.984515 52036.019531 7.809268 1.000244 0.000152 18.059452
2455148.004947 52020.027344 7.808661 0.999924 0.000152 18.061495
2455148.025380 52009.144531 7.808219 0.999703 0.000152 18.063538
2455148.045812 51999.738281 7.807937 0.999509 0.000152 18.065581
2455148.066245 52003.613281 7.807077 0.999571 0.000152 18.067624
2455148.086677 52000.097656 7.807240 0.999491 0.000152 18.069668
2455148.107110 51972.480469 7.805811 0.998948 0.000152 18.071711
2455148.127542 51958.796875 7.804337 0.998673 0.000152 18.073754
2455148.147975 51975.675781 7.806212 0.998985 0.000152 18.075797
2455148.168407 51942.164062 7.804291 0.998328 0.000152 18.077841
2455148.188840 51942.457031 7.803697 0.998321 0.000152 18.079884
2455148.209272 51965.574219 7.804964 0.998753 0.000152 18.081927
2455148.229705 51960.550781 7.805146 0.998644 0.000152 18.083970
2455148.250137 51951.898438 7.804067 0.998466 0.000152 18.086014
2455148.270570 51977.464844 7.805468 0.998945 0.000152 18.088057
2455148.291003 51992.011719 7.806547 0.999212 0.000152 18.090100
2455148.311435 52019.144531 7.808485 0.999721 0.000152 18.092143
2455148.331868 52031.003906 7.808080 0.999937 0.000152 18.094187
2455148.352300 52054.261719 7.808820 1.000371 0.000152 18.096230
2455148.372733 52080.484375 7.809968 1.000863 0.000152 18.098273
2455148.393165 52072.156250 7.810582 1.000691 0.000152 18.100316
2455148.413598 52103.863281 7.811907 1.001288 0.000152 18.102360
2455148.434030 52105.144531 7.811965 1.001300 0.000152 18.104403
2455148.454463 52106.687500 7.812196 1.001318 0.000152 18.106446
2455148.474895 52124.660156 7.812335 1.001651 0.000152 18.108489
2455148.495328 52119.449219 7.812540 1.001539 0.000152 18.110533
2455148.515760 52117.824219 7.811465 1.001495 0.000152 18.112576
2455148.536193 52102.460938 7.811476 1.001188 0.000152 18.114619
2455148.556625 52078.863281 7.810979 1.000722 0.000152 18.116663
2455148.577058 52080.371094 7.810530 1.000739 0.000152 18.118706
2455148.597490 52083.648438 7.810214 1.000790 0.000152 18.120749
2455148.617923 52078.257812 7.809836 1.000674 0.000152 18.122792
2455148.638355 52075.125000 7.810514 1.000602 0.000152 18.124835
2455148.658788 52065.019531 7.809418 1.000396 0.000152 18.126879
2455148.679220 52055.730469 7.809156 1.000205 0.000152 18.128922
2455148.699653 52053.074219 7.809249 1.000142 0.000152 18.130965
2455148.720086 52032.425781 7.808217 0.999734 0.000152 18.133009
2455148.740518 52040.488281 7.808531 0.999876 0.000152 18.135052
2455148.760950 52031.875000 7.808329 0.999699 0.000152 18.137095
2455148.781383 52086.863281 7.810453 1.000744 0.000152 18.139138
2455148.801816 52011.875000 7.807009 0.999291 0.000152 18.141182
2455148.822248 52024.664062 7.808424 0.999525 0.000152 18.143225
2455148.842681 51997.308594 7.806750 0.998987 0.000152 18.145268
2455148.863113 51999.625000 7.806949 0.999020 0.000152 18.147311
2455148.883546 51992.679688 7.806564 0.998875 0.000152 18.149355
2455148.903978 51976.718750 7.806065 0.998556 0.000152 18.151398
2455148.924411 51977.730469 7.805990 0.998564 0.000152 18.153441
2455148.944843 51977.578125 7.805987 0.998549 0.000152 18.155484
2455148.965276 51955.023438 7.805110 0.998104 0.000152 18.157528
2455148.985708 51976.574219 7.805989 0.998506 0.000152 18.159571
2455149.006141 51997.062500 7.806960 0.998888 0.000152 18.161614
2455149.026573 52004.273438 7.807244 0.999015 0.000152 18.163657
2455149.047006 52042.082031 7.808667 0.999729 0.000152 18.165701
2455149.067439 52048.671875 7.808898 0.999844 0.000152 18.167744
2455149.087871 52075.746094 7.810065 1.000352 0.000152 18.169787
2455149.108304 52107.554688 7.811327 1.000952 0.000152 18.171830
2455149.128736 52092.062500 7.810897 1.000642 0.000152 18.173874
2455149.149169 52113.113281 7.811692 1.001035 0.000152 18.175917
2455149.169601 52156.078125 7.813460 1.001849 0.000152 18.177960
2455149.190034 52136.835938 7.812644 1.001467 0.000152 18.180003
2455149.210466 52138.437500 7.812853 1.001487 0.000152 18.182047
2455149.230899 52139.160156 7.812843 1.001489 0.000152 18.184090
2455149.251331 52119.867188 7.811988 1.001107 0.000152 18.186133
2455149.271764 52113.285156 7.811769 1.000969 0.000152 18.188176
2455149.292196 52097.398438 7.811160 1.000652 0.000152 18.190220
2455149.312629 52088.296875 7.810834 1.000466 0.000152 18.192263
2455149.333061 52089.566406 7.810846 1.000478 0.000152 18.194306
2455149.353494 52070.457031 7.810209 1.000100 0.000152 18.196349
2455149.373926 52067.308594 7.810331 1.000028 0.000152 18.198393
2455149.394359 52050.847656 7.809478 0.999700 0.000152 18.200436
2455149.414791 52058.792969 7.809690 0.999841 0.000152 18.202479
2455149.435224 52077.968750 7.810373 1.000198 0.000152 18.204522
2455149.455657 52052.714844 7.809531 0.999702 0.000152 18.206566
2455149.476089 52052.511719 7.809281 0.999686 0.000152 18.208609
2455149.496522 52041.441406 7.808868 0.999462 0.000152 18.210652
2455149.516954 52041.664062 7.809077 0.999455 0.000152 18.212695
2455149.537387 52016.859375 7.808051 0.998968 0.000152 18.214739
2455149.557819 52018.187500 7.808142 0.998982 0.000152 18.216782
2455149.578252 51998.738281 7.807291 0.998597 0.000152 18.218825
2455149.598684 51987.335938 7.806954 0.998367 0.000152 18.220868
2455149.619117 51988.300781 7.807059 0.998374 0.000152 18.222912
2455149.639549 51985.351562 7.806953 0.998306 0.000152 18.224955
