# Time, BJD, SAP_FLUX, SAP_FLUX_ERR, PDCSAP_FLUX, PDCSAP_FLUX_ERR

1462.452194 2456295.452194 51341.367188 8.049847 55677.671875 8.860064
1462.472627 2456295.472627 51289.417969 8.047917 55622.371094 8.857793
1462.493060 2456295.493060 51276.625000 8.047492 55611.554688 8.857601
1462.513493 2456295.513493 51234.382812 8.046206 55559.246094 8.856213
1462.533925 2456295.533925 51217.132812 8.045604 55543.371094 8.855579
1462.554358 2456295.554358 51155.750000 8.042802 55479.867188 8.852554
1462.574791 2456295.574791 51130.296875 8.041584 55442.035156 8.851976
1462.595224 2456295.595224 51093.824219 8.039936 55413.074219 8.849195
1462.615656 2456295.615656 51047.800781 8.038380 55352.492188 8.848296
1462.636089 2456295.636089 51022.515625 8.038035 55325.605469 8.847858
1462.656522 2456295.656522 51019.750000 8.037031 55332.468750 8.846775
1462.676955 2456295.676955 50992.808594 8.035942 55289.683594 8.845288
1462.697388 2456295.697388 50982.640625 8.035478 55287.519531 8.844894
1462.717821 2456295.717821 50993.687500 8.035641 55300.507812 8.844606
1462.738253 2456295.738253 50999.050781 8.036110 55298.144531 8.845377
1462.758686 2456295.758686 50863.925781 8.036466 55157.714844 8.845712
1462.779119 2456295.779119 51028.429688 8.036768 55334.929688 8.846031
1462.799552 2456295.799552 50633.757812 8.021147 54900.410156 8.829734
1462.819985 2456295.819985 49684.003906 7.981157 53858.843750 8.784754
1462.840417 2456295.840417 48202.539062 7.928181 52225.515625 8.726172
1462.860850 2456295.860850 46801.335938 7.861496 50680.085938 8.653486
1462.881283 2456295.881283 45003.718750 7.783345 48706.562500 8.568032
1462.901716 2456295.901716 43038.582031 7.700950 46538.609375 8.477393
1462.922149 2456295.922149 40953.179688 7.611364 44238.078125 8.378236
1462.942581 2456295.942581 38846.472656 7.515707 41925.890625 8.273509
1462.963014 2456295.963014 36836.222656 7.426505 39700.593750 8.175296
1462.983447 2456295.983447 35096.996094 7.347758 37791.019531 8.089160
1463.003880 2456296.003880 34164.156250 7.305584 36768.000000 8.042725
1463.024313 2456296.024313 34019.937500 7.298191 36596.042969 8.034962
